label	name	class	bbox	ref_name	lib_cell	origin	orientation	physical_status	layer	net	shape_use	via_def	extra
near_shape	PATH_15_758220	shape	{294.1800 646.8200} {297.2760 646.8760}					unrestricted	M3	eco_net_642_n68350	detail_route		target_cell=U67529
near_shape	PATH_15_758264	shape	{290.8360 644.9960} {294.0840 645.0520}					unrestricted	M3	eco_net_681_n67828	detail_route		target_cell=U67529
near_shape	PATH_15_758266	shape	{295.3960 644.9960} {297.8840 645.0520}					unrestricted	M3	eco_net_681_n67828	detail_route		target_cell=U67529
near_shape	PATH_15_759220	shape	{293.3880 644.3860} {293.6300 644.4460}					unrestricted	M3	eco_net_1467_n22608	detail_route		target_cell=U67529
near_shape	PATH_13_764535	shape	{294.4840 641.3480} {294.5400 645.0520}					unrestricted	M2	n140859	detail_route		target_cell=U67529
near_shape	PATH_13_764536	shape	{296.1540 647.5480} {296.2140 647.6380}					unrestricted	M2	n140859	detail_route		target_cell=U67529
near_shape	PATH_13_764537	shape	{296.1540 647.5780} {296.2140 647.7900}					unrestricted	M2	n140859	detail_route		target_cell=U67529
near_shape	PATH_13_786500	shape	{294.0280 647.7320} {294.0840 648.8520}					unrestricted	M2	n142326	detail_route		target_cell=U67529
near_shape	PATH_13_1165084	shape	{295.8520 623.7160} {295.9080 645.6600}					unrestricted	M2	eco_net_218_n142165	detail_route		target_cell=U67529
near_shape	PATH_13_1165087	shape	{295.8520 645.6040} {295.9080 654.0200}					unrestricted	M2	eco_net_218_n142165	detail_route		target_cell=U67529
near_shape	PATH_13_1247916	shape	{296.0040 646.5160} {296.0600 653.8680}					unrestricted	M2	ZBUF_3191_3482	detail_route		target_cell=U67529
near_shape	PATH_13_1289437	shape	{295.0920 647.4280} {295.1480 649.3080}					unrestricted	M2	eco_net_219_n142165	detail_route		target_cell=U67529
near_shape	PATH_13_1290416	shape	{296.0040 643.7800} {296.0600 644.4440}					unrestricted	M2	eco_net_219_n142165	detail_route		target_cell=U67529
near_shape	PATH_13_1290417	shape	{295.7000 644.3880} {295.7560 645.8120}					unrestricted	M2	eco_net_219_n142165	detail_route		target_cell=U67529
near_shape	PATH_13_1294031	shape	{293.2680 636.4840} {293.3240 649.1560}					unrestricted	M2	eco_net_237_n142326	detail_route		target_cell=U67529
near_shape	PATH_13_1329418	shape	{292.9640 639.8280} {293.0200 647.1800}					unrestricted	M2	eco_net_409_ZBUF_538_2752	detail_route		target_cell=U67529
near_shape	PATH_13_1329419	shape	{292.9640 647.4280} {293.0200 649.0040}					unrestricted	M2	eco_net_409_ZBUF_538_2752	detail_route		target_cell=U67529
near_shape	PATH_13_1337248	shape	{294.1800 643.4760} {294.2360 644.4440}					unrestricted	M2	eco_net_46_n142165	detail_route		target_cell=U67529
near_shape	PATH_13_1337249	shape	{295.5460 644.2040} {295.6060 644.4460}					unrestricted	M2	eco_net_46_n142165	detail_route		target_cell=U67529
near_shape	PATH_13_1337253	shape	{293.8760 644.3880} {293.9320 646.8760}					unrestricted	M2	eco_net_47_ZBUF_129_3333	detail_route		target_cell=U67529
near_shape	PATH_13_1337254	shape	{293.8760 644.3880} {294.0840 644.4440}					unrestricted	M2	eco_net_47_ZBUF_129_3333	detail_route		target_cell=U67529
near_shape	PATH_13_1337255	shape	{294.0280 640.7400} {294.0840 644.4440}					unrestricted	M2	eco_net_47_ZBUF_129_3333	detail_route		target_cell=U67529
near_shape	PATH_13_1339725	shape	{293.5720 644.3880} {293.6280 645.5080}					unrestricted	M2	eco_net_1467_n22608	detail_route		target_cell=U67529
near_shape	PATH_13_1340095	shape	{292.8120 647.2760} {292.8680 649.1560}					unrestricted	M2	eco_net_11_n142210	detail_route		target_cell=U67529
near_shape	PATH_13_1340096	shape	{292.8120 647.2760} {293.1720 647.3320}					unrestricted	M2	eco_net_11_n142210	detail_route		target_cell=U67529
near_shape	PATH_13_1340097	shape	{293.1160 640.1320} {293.1720 647.3320}					unrestricted	M2	eco_net_11_n142210	detail_route		target_cell=U67529
near_shape	PATH_13_1340550	shape	{295.2440 643.9320} {295.3000 647.3320}					unrestricted	M2	eco_net_4_n142326	detail_route		target_cell=U67529
near_shape	PATH_13_1341425	shape	{294.7880 647.7320} {294.8440 653.8680}					unrestricted	M2	eco_net_63_n142165	detail_route		target_cell=U67529
near_via	VIA_S_663145	via	{296.1290 645.8810} {296.2390 645.9910}			296.1840 645.9360	R90	unrestricted		n67635	detail_route	VIA23SQ_C	target_cell=U67529
near_via	VIA_S_1221685	via	{296.1290 647.5530} {296.2390 647.6630}			296.1840 647.6080	R0	unrestricted		n140859	detail_route	VIA12SQ_C	target_cell=U67529
near_via	VIA_S_1221686	via	{296.1290 647.7050} {296.2390 647.8150}			296.1840 647.7600	R90	unrestricted		n140859	detail_route	VIA23SQ_C	target_cell=U67529
near_via	VIA_S_2147712	via	{295.9770 644.3610} {296.0870 644.4710}			296.0320 644.4160	R90	unrestricted		eco_net_219_n142165	detail_route	VIA23SQ_C	target_cell=U67529
near_via	VIA_S_2147713	via	{295.6730 644.3610} {295.7830 644.4710}			295.7280 644.4160	R0	unrestricted		eco_net_219_n142165	detail_route	VIA23SQ_C	target_cell=U67529
near_via	VIA_S_2297052	via	{294.1530 644.3610} {294.2630 644.4710}			294.2080 644.4160	R90	unrestricted		eco_net_46_n142165	detail_route	VIA23SQ_C	target_cell=U67529
near_via	VIA_S_2297053	via	{295.5210 644.3610} {295.6310 644.4710}			295.5760 644.4160	R90	unrestricted		eco_net_46_n142165	detail_route	VIA23SQ_C	target_cell=U67529
near_via	VIA_S_2297054	via	{295.5210 644.3610} {295.6310 644.4710}			295.5760 644.4160	R0	unrestricted		eco_net_46_n142165	detail_route	VIA12SQ_C	target_cell=U67529
near_via	VIA_S_2297073	via	{294.0010 644.3610} {294.1110 644.4710}			294.0560 644.4160	R0	unrestricted		eco_net_47_ZBUF_129_3333	detail_route	VIA12SQ_C	target_cell=U67529
near_via	VIA_S_2298359	via	{293.5450 644.3610} {293.6550 644.4710}			293.6000 644.4160	R90	unrestricted		eco_net_1467_n22608	detail_route	VIA23SQ_C	target_cell=U67529
near_via	VIA_S_2298360	via	{293.5450 644.3610} {293.6550 644.4710}			293.6000 644.4160	R0	unrestricted		eco_net_1467_n22608	detail_route	VIA34SQ_C	target_cell=U67529
cell	U87199	cell	{296.0690 956.2190} {298.1230 958.0220}	AO221X1_RVT	_sel152	296.1840 957.9920	MX	placed					
cell_pin	U87199/A1	pin	{296.4330 957.0250} {296.5880 957.1350}					placed	M1 CO	ZBUF_1096_2951			cell=U87199
cell_pin	U87199/A2	pin	{296.5850 957.3290} {296.7570 957.4390}					placed	M1 CO	n137916			cell=U87199
cell_pin	U87199/A3	pin	{296.8890 957.7850} {297.0470 957.8950}					placed	M1 CO	ZBUF_1096_2951			cell=U87199
cell_pin	U87199/A4	pin	{296.7370 956.8730} {296.9090 957.1000}					placed	M1 CO	n87924			cell=U87199
cell_pin	U87199/A5	pin	{297.1930 957.1690} {297.3650 957.2870}					placed	M1 CO	n87923			cell=U87199
cell_pin	U87199/Y	pin	{297.6490 956.4260} {297.7790 957.8460}					placed	M1 CO	n87934			cell=U87199
cell_pin	U87199/VDD	pin	{296.1840 956.2900} {298.0080 957.2440}					placed	M1 CO	VDD			cell=U87199
