label	name	class	bbox	ref_name	lib_cell	origin	orientation	physical_status	layer	net	shape_use	via_def	extra
near_shape	PATH_15_495642	shape	{217.5720 979.0920} {220.0600 979.1480}					unrestricted	M3	ZBUF_717_1090	detail_route		target_cell=U42174
near_shape	PATH_15_498136	shape	{216.9640 973.3160} {220.8200 973.3720}					unrestricted	M3	ZBUF_525_2027	detail_route		target_cell=U42174
near_shape	PATH_15_504592	shape	{224.1080 979.3960} {227.5080 979.4520}					unrestricted	M3	ZBUF_1203_1074	detail_route		target_cell=U42174
near_shape	PATH_15_504597	shape	{227.4520 979.3960} {227.9640 979.4520}					unrestricted	M3	ZBUF_1203_1074	detail_route		target_cell=U42174
near_shape	PATH_15_515239	shape	{218.7880 962.3720} {221.1240 962.4280}					unrestricted	M3	ZBUF_2265_1091	detail_route		target_cell=U42174
near_shape	PATH_15_517982	shape	{231.8600 970.5800} {241.7960 970.6360}					unrestricted	M3	ZBUF_116_1091	detail_route		target_cell=U42174
near_shape	PATH_15_519231	shape	{207.2360 972.4040} {245.5960 972.4600}					unrestricted	M3	ZBUF_646_1103	detail_route		target_cell=U42174
near_shape	PATH_15_519445	shape	{237.1800 966.6280} {249.3960 966.6840}					unrestricted	M3	ZBUF_45_1605	detail_route		target_cell=U42174
near_shape	PATH_15_521543	shape	{228.5160 965.4120} {243.7720 965.4680}					unrestricted	M3	ZBUF_17_1630	detail_route		target_cell=U42174
near_shape	PATH_15_522406	shape	{216.9640 967.5400} {231.4600 967.5960}					unrestricted	M3	ZBUF_1734_1158	detail_route		target_cell=U42174
near_shape	PATH_15_522410	shape	{233.9880 966.3240} {241.6440 966.3800}					unrestricted	M3	ZBUF_1734_1158	detail_route		target_cell=U42174
near_shape	PATH_15_538477	shape	{233.2280 973.9240} {241.6440 973.9800}					unrestricted	M3	ZBUF_113_1634	detail_route		target_cell=U42174
near_shape	PATH_15_543688	shape	{211.4920 968.4520} {224.6200 968.5080}					unrestricted	M3	ZBUF_32_2777	detail_route		target_cell=U42174
near_shape	PATH_15_547021	shape	{237.6360 972.1000} {238.7560 972.1560}					unrestricted	M3	ZBUF_2028_2755	detail_route		target_cell=U42174
near_shape	PATH_15_547053	shape	{225.7800 975.1400} {239.5160 975.1960}					unrestricted	M3	ZBUF_141_2919	detail_route		target_cell=U42174
near_shape	PATH_15_550561	shape	{237.4840 971.1880} {238.3000 971.2440}					unrestricted	M3	ZBUF_5_2020	detail_route		target_cell=U42174
near_shape	PATH_15_550719	shape	{236.2680 963.2840} {240.7320 963.3400}					unrestricted	M3	ZBUF_2_2674	detail_route		target_cell=U42174
near_shape	PATH_15_569352	shape	{236.4200 968.7560} {247.5720 968.8120}					unrestricted	M3	ZBUF_73_2537	detail_route		target_cell=U42174
near_shape	PATH_13_575416	shape	{223.0440 978.1800} {223.1000 983.4040}					unrestricted	M2	n131473	detail_route		target_cell=U42174
near_shape	PATH_13_575419	shape	{235.3560 978.7880} {235.4120 984.1640}					unrestricted	M2	n131473	detail_route		target_cell=U42174
near_shape	PATH_15_582391	shape	{234.1400 972.7080} {247.4200 972.7640}					unrestricted	M3	ZBUF_2_2526	detail_route		target_cell=U42174
near_shape	PATH_15_584724	shape	{204.5000 973.9240} {220.6680 973.9800}					unrestricted	M3	ZBUF_2198_2530	detail_route		target_cell=U42174
